phecode,rank,description,group,cases,ctrls,total,case_p,LR_AUCROC,RF_AUCROC,XGB_AUCROC,P2V_AUCROC,WP2V_AUCROC,LR_F1,RF_F1,XGB_F1,P2V_F1,WP2V_F1,LR_AUCPR,RF_AUCPR,XGB_AUCPR,P2V_AUCPR,WP2V_AUCPR
phecode_426.3,269,Bundle branch block,circulatory system,88,4293,4381,0.02008673818762839,0.7165770419612991,0.7382356988609899,0.7521838082737011,0.76259791675488,0.8010458567980692,0.1839603861677796,0.19133924818077586,0.2012874808930219,0.1453352472189717,0.26728138978712257,0.09824900912020114,0.09275517243878413,0.10821848788430917,0.07796360878374596,0.1534136070881175
phecode_250.23,270,Type 2 diabetes with ophthalmic manifestations,endocrine/metabolic,102,4984,5086,0.02005505308690523,0.9720214490290499,0.9817864224341422,0.9796737796242092,0.9517648632486702,0.9815346363264407,0.6937170198986958,0.7687707383096459,0.727269571723988,0.41454602971163457,0.7201828755752195,0.7145590962914666,0.7991261106212961,0.7722091669642148,0.3315802446293962,0.7256038444370345
phecode_415.1,271,Acute pulmonary heart disease,circulatory system,138,6770,6908,0.01997683844817602,0.5919050371416951,0.6037850277224756,0.6256106437180228,0.5801412882923384,0.6298143985614284,0.08720138256709889,0.07725516150221017,0.10218445940765693,0.0752348769309158,0.16661432961005437,0.03598662402139179,0.0320953803386958,0.04929751762555512,0.031055459851864264,0.07478449284697634
phecode_202,272,"Cancer of other lymphoid, histiocytic tissue",neoplasms,143,7034,7177,0.01992475964887836,0.9265930559504628,0.93458420212934,0.9155476969007676,0.7648607556945629,0.9132467696584843,0.8047595758456733,0.7741680587494291,0.8251974827982822,0.2557232064619218,0.651873444361115,0.7568505099138115,0.7610773085020618,0.7768644558091492,0.1723970700171063,0.6288408460554518
phecode_415.11,273,"Pulmonary embolism and infarction, acute",circulatory system,137,6770,6907,0.01983495005067323,0.5928852781880847,0.5999237899514054,0.6106728319739687,0.569344293879648,0.6192164921970329,0.08384468542981402,0.08073886073450803,0.1047894151840989,0.06137406163276776,0.16085576623048897,0.03702362595778609,0.03389932369138565,0.04539242955907221,0.027455782425297597,0.06825334428200329
phecode_275.5,274,Disorders of calcium/phosphorus metabolism,endocrine/metabolic,145,7220,7365,0.0196877121520706,0.4629192122339012,0.5858150874663226,0.5082988654043182,0.6071566804538383,0.6506762038477593,0.05230660167491337,0.07214367428214845,0.0549801197793909,0.061253475716968486,0.08583871662649044,0.023064864954930014,0.03268592245212124,0.023998879127932464,0.026903869178724064,0.04120601645489093
phecode_519.2,275,Respiratory complications,respiratory,145,7259,7404,0.01958400864397623,0.5603749198082947,0.5710211706102117,0.5775283972980112,0.6298388618438432,0.6439654326578361,0.07501886563537165,0.05795712039067222,0.06766661776295133,0.0902972827663379,0.09066863687313705,0.030065242418896257,0.025018034051982285,0.028012929698206967,0.04208801575254145,0.0378017147224778
phecode_555,276,Inflammatory bowel disease and other gastroenteritis and colitis,digestive,131,6589,6720,0.01949404761904762,0.8676472616912677,0.8999565457304456,0.8679125856439969,0.6772915804478779,0.8353699360831379,0.6671907595210338,0.7096451633509202,0.702420017943207,0.1163910050076088,0.4211587161708557,0.5387441623234168,0.6300819359879156,0.6021829963209904,0.04952289909867496,0.3787528408034429
phecode_593,277,Hematuria,genitourinary,120,6123,6243,0.01922152811148486,0.5754670150228609,0.5625215001088613,0.5736795123013281,0.5966258436751578,0.63578706727629,0.08532098697614371,0.055926895422207884,0.08298088999371765,0.06454333395320341,0.1173197438296817,0.036822503201913055,0.02470876169074958,0.03291989581551478,0.02836211305256389,0.04939439905280705
phecode_430.2,278,Intracerebral hemorrhage,circulatory system,124,6333,6457,0.01920396468948428,0.7176808213736415,0.6804692035812868,0.7021293174572456,0.733083614288479,0.7482180144025586,0.1814031431228219,0.18766633063747257,0.19952989592196685,0.242237738506867,0.29227742266604556,0.09023672959074841,0.10274645154501902,0.10548146331225594,0.10885367792943709,0.15832011030572163
phecode_189.1,279,Cancer of kidney and renal pelvis,neoplasms,142,7254,7396,0.01919956733369389,0.9353139792712715,0.9321126372239503,0.9401200697429685,0.7769937518688087,0.9211725827809426,0.8341235945765693,0.8402332919555898,0.8407322563797002,0.17000524476223638,0.7215618147192067,0.7638679380599789,0.7866734806544201,0.7959071605033381,0.07690523102759825,0.639989595105509
phecode_288.1,280,Decreased white blood cell count,hematopoietic,136,7040,7176,0.0189520624303233,0.6539981617647059,0.726864973262032,0.7093219418449198,0.7460135360962566,0.7762775735294118,0.17894407105247825,0.2533088546064427,0.21395553107441398,0.21464857150099523,0.2701251978721447,0.08489096276514974,0.14068635160618675,0.11874266192008784,0.11582863224509099,0.14205627560168532
phecode_250.11,281,Type 1 diabetes with ketoacidosis,endocrine/metabolic,96,4984,5080,0.01889763779527559,0.9867455022739433,0.9866899077046548,0.9810715121722846,0.9518642990904227,0.9812892924023542,0.8856497409589228,0.8817429865613035,0.8842110985237813,0.6817049033015368,0.8518320226701167,0.9197172461712566,0.9213467688232246,0.9146469816705428,0.6829102850670898,0.8879862944518067
phecode_285.22,282,Anemia in neoplastic disease,hematopoietic,92,4800,4892,0.01880621422730989,0.7299365942028986,0.7515425724637681,0.7664519927536232,0.7621476449275362,0.810419384057971,0.1738645593018349,0.1825784487817477,0.18788469708128502,0.25462874215455117,0.2834238583621905,0.09067535750071062,0.08123016601956633,0.10080505478641709,0.1400648390474029,0.17376366964790851
phecode_480.13,283,MRSA pneumonia,respiratory,116,6080,6196,0.01872175597159458,0.5887868647912886,0.6351230716878403,0.6834851406533575,0.7129162885662432,0.7093421052631579,0.09902364742638187,0.07596612306397348,0.10239858405430939,0.14014347018704432,0.18686997561528254,0.037518499710932685,0.0349603680870511,0.04574063085853145,0.05827582041683084,0.0878335746738428
phecode_459,284,Other disorders of circulatory system,circulatory system,124,6559,6683,0.01855454137363459,0.5453675747442959,0.6049697580645161,0.5905441089693155,0.49954268292682924,0.5490470102281668,0.06715092720955518,0.07626263182198728,0.06757236236285863,0.04148824926185128,0.07532728753045445,0.028433942948865705,0.03720399568652841,0.028966879048201614,0.019505873721603346,0.041093883551406765
phecode_250.12,285,Type 1 diabetes with renal manifestations,endocrine/metabolic,94,4984,5078,0.01851122489168964,0.9736305112530309,0.9751028824152181,0.977433318534203,0.9680005805812644,0.9872511184727297,0.8379363205697669,0.8336763468654723,0.8316561286352315,0.6035637131107077,0.8454836900735601,0.8543463571590897,0.8476398642044728,0.8294724284378665,0.6176748875103435,0.8488429917259195
phecode_537,286,Other disorders of stomach and duodenum,digestive,131,7068,7199,0.01819697180163911,0.7147780864673904,0.7648638335819999,0.7470627325890484,0.7883499682735676,0.8199739328771587,0.22547997162494193,0.22236696772643316,0.26816760644408794,0.21338447984988437,0.248433332811896,0.12823489424020865,0.12018178438867372,0.14891693940639736,0.12058929850255193,0.13973218083116512
phecode_656.8,287,Perinatal jaundice,pregnancy complications,135,7287,7422,0.01818916734033953,0.9991268886808291,0.9997269887647704,0.9990762413637244,0.8025267159553174,0.8414730903338283,0.9306321703965541,0.9449843249813655,0.9275887714060063,0.5730451136222381,0.602366126312633,0.9433734137212173,0.9852645383988569,0.9589554684422387,0.3837482639277036,0.5110987907857469
phecode_568,288,Other disorders of peritoneum,digestive,129,6987,7116,0.01812816188870152,0.6206309717757915,0.6240462771344283,0.6391543745321651,0.717373519439919,0.7421267227334771,0.11396837913647198,0.12184809286614323,0.10835675511688501,0.12830382910817686,0.18031985128857647,0.04460741655850603,0.048422975610692774,0.04721775071798896,0.06298895240580318,0.0997170318643701
phecode_681.5,289,"Cellulitis and abscess of leg, except foot",dermatologic,132,7167,7299,0.01808466913275791,0.5844316490800866,0.6504100716991342,0.6584692488501083,0.5941300561417749,0.6588452888257577,0.09189465847564264,0.08741199191212672,0.09433590689463099,0.06227998955185742,0.15008552649785298,0.03473983692018816,0.036945390971740745,0.045416253608574104,0.026408223126859833,0.08341116850364393
phecode_442.11,290,Abdominal aortic aneurysm,circulatory system,117,6355,6472,0.0180778739184178,0.7875451995178718,0.788237992128084,0.8448893878465297,0.7192867276082389,0.8170499514671844,0.3442921455395778,0.38774424720013895,0.40317283474549226,0.1070921961931399,0.39951773771030186,0.22705431363318804,0.26207498096536186,0.2946423755498397,0.0537131841401651,0.24846626503301944
phecode_588,291,Disorders resulting from impaired renal function,genitourinary,77,4201,4278,0.01799906498363721,0.9200039053442195,0.9479143021027838,0.9487826309815838,0.8545979326084039,0.9332942798911386,0.6449710525655121,0.6826620826457387,0.6706064369788369,0.349915551508327,0.5665714434992868,0.6283804044075045,0.6900505607336671,0.6628775149265196,0.23850824073082127,0.5548196293080189
phecode_960,292,Poisoning by antibiotics,injuries & poisonings,119,6564,6683,0.01780637438276223,0.5573179463741621,0.5884336278691854,0.5926495531180175,0.6150319926873857,0.6422405037578712,0.0749125422660461,0.06492749201932103,0.07303208873094796,0.08765510345237332,0.11680364298901066,0.031965130167738526,0.032659771474810535,0.03120954978114985,0.042022729151938276,0.046409059764762416
phecode_411.3,293,Angina pectoris,circulatory system,86,4746,4832,0.01779801324503311,0.848166387361695,0.863047462244828,0.8898141886925587,0.7468124932623801,0.7997265751330374,0.36125405892956575,0.32064199594456066,0.3716265456298101,0.1368407003342588,0.27443585213116245,0.22007306168474403,0.22111053881687465,0.28494410092759265,0.07803484671020866,0.16163014009395252
phecode_510,294,Other diseases of lung,respiratory,133,7340,7473,0.01779740398768901,0.594402171702794,0.5993450323315304,0.5999109357842938,0.6199064622392126,0.6686530562446623,0.132105669462388,0.09797922042666224,0.1065261317234745,0.08062167730691058,0.13607242115282422,0.05524627549202176,0.04091238458511039,0.0436167471259896,0.03087466591418245,0.07121241094781228
phecode_760,295,Back pain,symptoms,133,7342,7475,0.01779264214046822,0.604308883260082,0.6736039226368836,0.6431943388478474,0.6027334046195066,0.679699703606728,0.1530902166916294,0.12246230891941187,0.18482153754175254,0.09388988922644594,0.1261412943184835,0.05433120445247697,0.050747275359007145,0.07325507587072716,0.036793371845778924,0.06328880762625251
phecode_253,296,Disorders of the pituitary gland and its hypothalamic control,endocrine/metabolic,128,7124,7252,0.01765030336458908,0.6567193641212802,0.7040152565272318,0.694326616016283,0.6448273441886581,0.6985984875070185,0.21491806742860542,0.20891614410697784,0.23920980434630099,0.09504596970813373,0.25804185803499713,0.12434449629447564,0.12028174327518744,0.11130780996961823,0.03998739781824063,0.1667998929029274
phecode_480.12,297,Pseudomonal pneumonia,respiratory,109,6080,6189,0.01761189206656972,0.7095858253588516,0.7509665071770335,0.7817458133971291,0.7693881578947368,0.8062942583732058,0.20769398062019748,0.20814653220225643,0.22050354585403745,0.14488735792600096,0.2447270041780787,0.11715427025984956,0.10684369527699934,0.14101171585793365,0.06990363377628214,0.14143797154879298
phecode_747,298,Cardiac and circulatory congenital anomalies,congenital anomalies,131,7344,7475,0.01752508361204013,0.7257806826434278,0.7243274245725226,0.7458496319403183,0.6782894302502146,0.7601142140357826,0.2825266107363016,0.3271762574467062,0.30011428460609896,0.23853284438603495,0.3744429662637277,0.15094918582800695,0.19025861772953598,0.19412029511161447,0.12439168283891987,0.265848061176974
phecode_569.2,299,Gastrointestinal complications,digestive,124,6987,7111,0.01743777246519477,0.6840279188285909,0.6845336244622117,0.7088811234004838,0.7730224163081412,0.7925568255257861,0.19519821604237192,0.14839976139959132,0.17942485902011826,0.16874798426717377,0.2507528696641867,0.11297077224197337,0.09029054894622969,0.09335723249809864,0.08489508987239164,0.13237792082719432
phecode_197,300,Chemotherapy,neoplasms,118,6789,6907,0.01708411756189373,0.8541778787349292,0.8955375552282768,0.881286038790844,0.8227073712588303,0.8866912957739447,0.4474883533212307,0.4703694739867835,0.4536252769172067,0.24289276135383067,0.3739477472244346,0.3552299074721349,0.38414303351659923,0.3671778036410951,0.14365915203148744,0.2995806706793589
phecode_394.1,301,Mitral valve stenosis and aortic valve stenosis,circulatory system,107,6212,6319,0.01693305902832726,0.8001836350194367,0.8008743531039088,0.824083911664401,0.8105918055853664,0.8868551906703871,0.3151093052075241,0.2729051103172601,0.34747569401638484,0.1406454022084066,0.36896327283661734,0.2067158372034284,0.14207216224390065,0.21043216649142468,0.06406247544446139,0.2729297411792849
phecode_295.1,302,Schizophrenia,mental disorders,105,6112,6217,0.01688917484317195,0.9568726538575522,0.9692176849748099,0.9536183073199644,0.78157722513089,0.9372678553788403,0.90354504653392,0.8935164744820683,0.9033615673624179,0.24713174328240797,0.7449026482768097,0.8784772613785102,0.8430198241659693,0.8273500409575069,0.13373642610612807,0.7192689887124877
phecode_250.13,303,Type 1 diabetes with ophthalmic manifestations,endocrine/metabolic,85,4984,5069,0.01676859341092917,0.9920377766993915,0.9888494344693718,0.9849667774086379,0.9664274515659412,0.9965321587218634,0.8850282333593265,0.8744735918708789,0.8850087597463033,0.5407876258535048,0.9107510170372642,0.9166674842183722,0.9085415053819225,0.9162547108742077,0.523282146951035,0.920239207626269
phecode_327,304,Sleep disorders,neurological,116,6809,6925,0.01675090252707581,0.681576788698162,0.7258790318497139,0.7446331459820751,0.642805205326852,0.7236508177629247,0.2524621774311464,0.36707176908528477,0.33541267359259425,0.08845034163715305,0.2104022568060148,0.14910586569343248,0.24934412002625633,0.23549313249906395,0.03311721782603395,0.11333332290508931
phecode_344,305,Other paralytic syndromes,neurological,101,5969,6070,0.01663920922570016,0.8349689624593556,0.8709035372943147,0.8613722205800243,0.7699090222353597,0.8355122015305284,0.5275879078333445,0.5084898779598068,0.5863491848989353,0.1456496633902174,0.4672548991197463,0.47562193034000394,0.44854738048456855,0.4762862327245379,0.08180373040678797,0.3734682528787942
phecode_578.2,306,Blood in stool,digestive,117,6935,7052,0.01659103800340329,0.5498326100130979,0.5256661388383868,0.5543765761538912,0.6094935780892616,0.6541439407268391,0.0597940184412077,0.043768491741139524,0.049202229194988095,0.06170542026082283,0.10103464108238151,0.0260889753509016,0.019236982743328978,0.025128771838148146,0.03122274447702622,0.04146665160669959
phecode_560.4,307,Other intestinal obstruction,digestive,111,6589,6700,0.01656716417910447,0.5792759592456102,0.6259557229568611,0.6047536852373726,0.6796639930630826,0.705763060914806,0.08499866521464826,0.09343499213138536,0.0880360671173801,0.10414924942742097,0.16689635569289576,0.03476229154442394,0.03646831115210595,0.03857601870857934,0.04507001600610783,0.07620422256553108
